"","substanceBXH","geneSymbol","LocusLinkID","moduleColor","GS.weight","p.GS.weight","MM.brown","p.MM.brown","MM.red","p.MM.red","MM.salmon","p.MM.salmon","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.tan","p.MM.tan","MM.yellow","p.MM.yellow","MM.midnightblue","p.MM.midnightblue","MM.cyan","p.MM.cyan","MM.lightcyan","p.MM.lightcyan","MM.grey","p.MM.grey","MM.lightgreen","p.MM.lightgreen","MM.pink","p.MM.pink","MM.greenyellow","p.MM.greenyellow","MM.purple","p.MM.purple","MM.magenta","p.MM.magenta","MM.grey60","p.MM.grey60","MM.green","p.MM.green"
"MMT00030014","MMT00030014","9130422G05Rik",66819,"black",-0.579795030629117,2.12549413211565e-13,-0.555121378070083,3.38710652693638e-12,-0.551871478313099,4.79655513161632e-12,-0.483975017079004,3.13621624948343e-09,-0.278779150423027,0.00110713673977463,0.501878695640218,6.50278707559097e-10,0.45239910492071,4.07206606922995e-08,-0.326190162224822,0.000119916624916869,-0.181339458643466,0.0360017513883799,0.118902437050579,0.171199495126462,-0.28768571972408,0.000750182561481881,0.337039566330171,6.83038613974259e-05,-0.145527824587177,0.0933923898805917,0.0520590867655067,0.550249036581099,-0.274390759629734,0.00133496233133161,0.0851541079209081,0.327939137827068,-0.000180897058058903,0.998344856306646,-0.0232488951192837,0.789746260451103,0.0988171617805518,0.255974399778677,0.439099886705805,1.11187936525305e-07
"MMT00035294","MMT00035294","BC010552",213603,"black",0.460825326453034,2.10684295981594e-08,0.505643124500813,4.61681137833343e-10,0.519812766960631,1.22425696167182e-10,0.386056132160496,4.08628226600946e-06,0.236040451372519,0.00603863176889126,-0.57334766932887,4.48072165821935e-13,-0.516375300094595,1.69888264253016e-10,0.422410946887267,3.69631943104314e-07,0.37563674255316,7.73176396579171e-06,-0.204596851204103,0.0177240576684557,0.154246258383957,0.075163260471414,-0.572897820177483,4.71719422233087e-13,0.142488653125358,0.100514612697428,-0.106606017774814,0.220202617981082,0.300022127390362,0.000428361653000409,0.06052297499522,0.487257381269461,0.168014230212554,0.0523187324202119,0.0197517995795246,0.820794184497993,-0.00515074187717785,0.95289958776446,-0.527101605200319,6.03728242576718e-11
"MMT00074983","MMT00074983","Gpx4",14779,"black",0.443247261836876,8.16595266820768e-08,0.595092793814678,3.38732689476092e-14,0.636965056261017,1.30402636162484e-16,0.241118702400838,0.00500777227280122,0.364674696035257,1.47754892380335e-05,-0.585523477276882,1.08061475193327e-13,-0.354364021451909,2.66000558249912e-05,0.196206450773815,0.0230800354702264,0.28755422422904,0.000754575745773585,-0.231554562982465,0.00710218101843873,0.04222545360617,0.628079472203162,-0.38485100029459,4.40401264322479e-06,0.0151202555082218,0.862337237419813,-0.132030611588483,0.128332235925624,0.208750964407847,0.0154966972397879,-0.0167700421952013,0.84748991986016,-0.0206252820708899,0.81301114721881,-0.0526065337857679,0.546057934061541,-0.0477568457760989,0.583720025165215,-0.384421373103083,4.52283635582729e-06
"MMT00030149","MMT00030149","Gpx4",14779,"black",0.418985342204968,4.69279952942408e-07,0.569351928390716,7.05605130438401e-13,0.619879718406029,1.39355941536545e-15,0.238744471410351,0.00546834682980266,0.346545406111655,4.09919631076583e-05,-0.582338519009206,1.57660402796312e-13,-0.364232688780326,1.51589613801662e-05,0.194859693594065,0.0240578314414717,0.288885062062988,0.00071118348178191,-0.25686880364308,0.00273498902748381,0.0280168496063913,0.747950357463666,-0.407731465181168,1.00930095516365e-06,0.00501216287097205,0.954165410776026,-0.111720001691372,0.198735043572547,0.233933032022833,0.00651920419427464,-0.0127346507200495,0.883890533666866,-0.00190024929637041,0.982614743164957,-0.0384356928789566,0.659270944652478,-0.0518162102980169,0.552113433207424,-0.404320693770798,1.26604530412448e-06
"MMT00007987","MMT00007987","Gpx4",14779,"black",0.409411089078991,9.01878883359159e-07,0.551351207700846,5.06953193610034e-12,0.558161853817941,2.43769353784702e-12,0.300956408594769,0.000410144370932042,0.241785042958948,0.00488489960565033,-0.652477496567054,1.3298922898673e-17,-0.278889028432427,0.00110191847385341,0.356264830850964,2.39039676308448e-05,0.52343202629229,8.63630471710774e-11,-0.231125139825444,0.00721223161019887,0.0290488159701359,0.738995133264196,-0.464860369019365,1.52695973566935e-08,0.0219647253964213,0.801111866837712,-0.079991212645199,0.358219273756319,0.034080909706244,0.695847064983711,-0.0252904317915053,0.771769133216422,-0.0361345787044779,0.67850458519156,-0.0457419881522943,0.599711166184681,-0.0699497450486952,0.421902374006871,-0.417133799133585,5.33318105471094e-07
"MMT00042811","MMT00042811","Pigr",18703,"black",-0.401648242375014,1.50943038751521e-06,-0.481227663351374,3.96116082615809e-09,-0.532397441535266,3.57386528510804e-11,-0.474436669317873,6.99362884579979e-09,-0.268825151983424,0.00168517995254043,0.579583618793225,2.17867809035985e-13,0.216107782297647,0.0121450783265634,0.00761157642454835,0.930444060355979,-0.142438232171337,0.100636283866833,0.438871886205003,1.130773007104e-07,-0.0500156335310893,0.5660300580197,0.242883701921338,0.00468818612727922,-0.0173052331802675,0.842684657856168,0.129098180348851,0.137107993007033,-0.222987660590691,0.00960374837828029,0.0363592122422448,0.676617610316712,0.106984115496099,0.218561272380086,-0.0901866984603293,0.300053186660309,0.0982221756939576,0.258862269309898,0.490701826100841,1.75500584009942e-09
"MMT00016413","MMT00016413","Il1rn",16181,"black",-0.399827666010592,1.70002913348309e-06,-0.394168805768708,2.44927029059576e-06,-0.466474437451607,1.34089789586333e-08,-0.459375623751396,2.36276779133524e-08,-0.151368415249813,0.0808327294283757,0.909511141148202,3.60986090063545e-52,0.397587440754271,1.96600679656613e-06,-0.346112933417422,4.19704271248271e-05,-0.41217374710911,7.48482557178858e-07,0.275412148425687,0.00127841553368722,-0.178446202671196,0.0391221798028056,0.45117129354007,4.47583307509e-08,-0.0505287603876277,0.562047196604374,0.113783577360338,0.190515368351869,-0.178765642795764,0.0387668702578095,-0.120866612881979,0.164186050186966,-0.0739632818675855,0.395697855428878,-0.0601015136485493,0.490300293531559,0.076258786646205,0.38115770410625,0.546867042065397,8.13663069364036e-12
"MMT00037893","MMT00037893","A830093I24Rik",207921,"black",-0.392274791028844,2.76352123081497e-06,-0.516919096545691,1.6134632188172e-10,-0.612233015237195,3.84215281116633e-15,-0.426957176778754,2.6817333403556e-07,-0.375725766148601,7.69046085897385e-06,0.540109267815897,1.63836882939743e-11,0.414815034835434,6.25305530019956e-07,-0.283749482306489,0.000892385152762669,-0.195025596525422,0.0239354934898433,0.0205558549914286,0.813629110262704,-0.22896934263887,0.00778789024272702,0.329495077122519,0.00010124758218139,0.0787600353692299,0.365688994219476,0.0428337380403219,0.623131760548446,-0.196408163289572,0.0229365631392294,-0.0499884184476298,0.566241673398675,-0.0607100454742415,0.485909987206085,0.0297519277160716,0.732913551977147,0.0328453396293965,0.706357983044295,0.273834701479641,0.00136669739542924
"MMT00025736","MMT00025736",NA,NA,"black",-0.391783701120336,2.85103946611706e-06,-0.371315107756354,1.00088695905575e-05,-0.463320225472617,1.7274414712531e-08,-0.470458501707045,9.70167181390971e-09,-0.14102718828143,0.104088580418435,0.920515827286363,1.00074077488933e-55,0.42732777939204,2.61195336475913e-07,-0.444552777436394,7.40354273206425e-08,-0.473215011160656,7.73653989628068e-09,0.281332416866292,0.000991533878516861,-0.19429075405927,0.0244814505481408,0.534986032689997,2.75672591886321e-11,-0.0986582135621822,0.256743707835992,0.024616420060449,0.777691399992125,-0.167677048978097,0.052800209410518,-0.114283573546636,0.188561560020915,-0.139016469161069,0.10916794881418,-0.0193384127794279,0.824483746579435,0.0509271078868758,0.558964505440633,0.595649365702002,3.16256883748355e-14
"MMT00050660","MMT00050660","1110005L13Rik",66125,"black",-0.391768267955586,2.85383199820902e-06,-0.375037234888913,8.01541756940751e-06,-0.47317427620314,7.76257398091931e-09,-0.438929860059599,1.12593999970736e-07,-0.168585648205215,0.0515110674377813,0.912112491897807,5.74392592868323e-53,0.41596004955369,5.78138929863589e-07,-0.422453153323414,3.68540419105357e-07,-0.467755615774173,1.20891060291197e-08,0.253005459686643,0.00318335453004829,-0.171669465721254,0.0473283952324392,0.484484251856709,3.00268298529319e-09,-0.0898384184427977,0.301931126204416,0.0943949436815323,0.277971336343202,-0.15682028796858,0.0703683819762627,-0.113140823442285,0.193048616440557,-0.14685754721439,0.0904048691005883,-0.00239999658082381,0.978043610151341,0.0163918569104556,0.850888885418728,0.553027696208169,4.23993416986163e-12
"MMT00058918","MMT00058918","Ilf2",67781,"black",-0.391527975074114,2.89764751078994e-06,-0.381396304173047,5.44957277394194e-06,-0.476870764618204,5.71256655947431e-09,-0.435159646164412,1.48514978680024e-07,-0.1761652754555,0.0417395078922957,0.900035608887453,1.87879981989349e-49,0.445878604519906,6.69926514881292e-08,-0.433297172491187,1.70074958873288e-07,-0.433789761065319,1.64098504634626e-07,0.301194985745468,0.000405608496536167,-0.171637032634776,0.0473708694731997,0.542663948923168,1.25978521709575e-11,-0.131079792396862,0.131129109234621,0.0626056225342522,0.472369986229886,-0.208276484651876,0.0157381311462879,-0.0886550914910707,0.308369326623788,-0.157363812443539,0.0693883300555425,0.00912297611749069,0.916678240470832,0.0222021868536821,0.799006986586518,0.613709004626502,3.16581200990861e-15
"MMT00000207","MMT00000207","Akap13",233400,"black",-0.390850266573663,3.02468537665727e-06,-0.409950120661385,8.69775958767045e-07,-0.477943697245414,5.22251581958637e-09,-0.422769482351955,3.60456993502341e-07,-0.185135572969384,0.032228063424672,0.888249858050275,1.97574439589482e-46,0.424460612882674,3.20032816295061e-07,-0.377586920674905,6.8732599137565e-06,-0.410613573290432,8.31755071782657e-07,0.240136795496617,0.00519387179331992,-0.183549201311826,0.0337622096462735,0.45033358451254,4.77303886424795e-08,0.0230643285902652,0.79137711805476,0.1207342911878,0.164651700156771,-0.176755918011868,0.0410480800200918,-0.109715642758248,0.206961295916133,-0.124870349814294,0.150556189217353,-0.0248747199463579,0.775420294231839,-0.0901298876208445,0.30035898629547,0.53133406426413,3.97353229078537e-11
"MMT00015015","MMT00015015","Btf3",218490,"black",-0.390821955089851,3.03010568821977e-06,-0.399862020721688,1.69622973598478e-06,-0.473449324277285,7.58841014877992e-09,-0.436665411865481,1.33019979800183e-07,-0.174913781133805,0.04323679462217,0.927190765979244,3.82358861361462e-58,0.433290996142329,1.70151199221989e-07,-0.430753584779118,2.0439588002618e-07,-0.463022742782613,1.76897296742341e-08,0.292199458227444,0.000612888076716929,-0.173147544584219,0.0454260416982262,0.519039116793041,1.31836556499839e-10,-0.0833522470563915,0.338314975412882,0.0774894000088908,0.373498093003242,-0.176591203007234,0.0412399299287342,-0.111242328006629,0.200673716982808,-0.129987592996516,0.134399256352615,-0.0237297417351512,0.785501717890156,0.0450772933016613,0.605029265793149,0.59801480268298,2.35870737668462e-14
"MMT00064177","MMT00064177",NA,207923,"black",-0.390239908878652,3.14360250934938e-06,-0.350683622544852,3.26519360487829e-05,-0.440324866344306,1.01542916697444e-07,-0.440337991093243,1.01444046884811e-07,-0.133182563801297,0.125005400991897,0.863270220527431,5.11391881587301e-41,0.379407786253901,6.15373165308732e-06,-0.412535960358588,7.30318538868957e-07,-0.450324814522648,4.77624812765001e-08,0.228988951262857,0.00778247593285837,-0.166612551076305,0.0543443339820839,0.462510134090661,1.84279655101711e-08,-0.114557061415373,0.187499067325396,0.0651845814278643,0.454283353431605,-0.114019802474907,0.189590455553128,-0.07382917204834,0.396557448938981,-0.145202475594144,0.0941351541794513,0.0486045060093547,0.577051674120967,0.0352285638786989,0.686135466023741,0.507219139460042,3.99506745433406e-10
"MMT00015256","MMT00015256","Bing4",57315,"black",-0.387804257171926,3.66375617698095e-06,-0.428351226239932,2.42814071738693e-07,-0.499020769033529,8.41074000820992e-10,-0.473037525688615,7.85058970526797e-09,-0.171776760909569,0.0471881074380328,0.899524027664566,2.58654010569387e-49,0.454577144917889,3.44017435931167e-08,-0.39513090392583,2.30293414625065e-06,-0.417442519382469,5.22091284388182e-07,0.291550677063957,0.000631084696361301,-0.181148761939301,0.0362007564168276,0.508335790580543,3.60430578406998e-10,-0.10522565120316,0.226269033830642,0.147482334965421,0.089027642188553,-0.220421917350645,0.0104907009777372,-0.114344807160249,0.1883232885752,-0.140492291697978,0.105421327198546,-0.0520683381800506,0.550178080439393,0.102113445748139,0.240376547905261,0.592665261986626,4.56287580488958e-14
"MMT00021912","MMT00021912","Xmr",22526,"black",-0.387147324715641,3.81743525516877e-06,-0.38975102503173,3.24203619926094e-06,-0.467397929430411,1.24444744113172e-08,-0.461973405787078,1.9232592244618e-08,-0.173382811485529,0.0451292016492889,0.925778846464141,1.29609201902052e-57,0.394282148194377,2.43158309267392e-06,-0.408383393707816,9.66235381952265e-07,-0.468812163899312,1.1095414072791e-08,0.260488879340348,0.00236747102035087,-0.182404056461352,0.0349076376175195,0.48708101233117,2.40252259399959e-09,-0.0678741380835805,0.435839403750195,0.11027036096834,0.204660567313707,-0.134988210651634,0.119924961029376,-0.116066268986171,0.181714340279452,-0.110503967671071,0.203697191703586,-0.00920782707995163,0.915906111608656,0.0417997775522125,0.631551740282353,0.555249846604749,3.3405829540409e-12
"MMT00069039","MMT00069039","1700001K19Rik",66323,"black",-0.38364793801101,4.74443856907966e-06,-0.37868930830027,6.42868889201163e-06,-0.479267720890529,4.67334104379598e-09,-0.456884573816491,2.87366217809963e-08,-0.157728360457765,0.0687372284437943,0.887150093129484,3.63300129970587e-46,0.445000648757508,7.1580593359892e-08,-0.423158401702756,3.50750311586715e-07,-0.437057365351327,1.29247614106105e-07,0.23234812847218,0.00690272557914412,-0.201852437692285,0.0193432827185085,0.505675651494075,4.60308375531236e-10,-0.161446022067477,0.0623766399896368,0.0924556581359921,0.288007639483088,-0.184136528803689,0.0331871703405411,-0.101774712434129,0.241948188971611,-0.164766374860616,0.057110563176862,-0.0114315992390122,0.895700274093147,0.0168653379822705,0.846633882186248,0.555316117717708,3.3168262832901e-12
"MMT00029709","MMT00029709","C230069K22Rik",243538,"black",-0.382319150816109,5.14934671742989e-06,-0.395769934340419,2.21036554914478e-06,-0.469328286725316,1.0638996608751e-08,-0.422506251120164,3.67171594747242e-07,-0.180695331965644,0.0366776667675291,0.91859200834362,4.54975881787824e-55,0.390876033588318,3.01976020394496e-06,-0.385329792486721,4.27507621011677e-06,-0.450396066421694,4.75023414919917e-08,0.292449616099566,0.000606001668566394,-0.15067903373384,0.082240575993777,0.474806249142843,6.78273449066868e-09,-0.0786060492582282,0.366629963832758,0.0963646110253915,0.268021527997233,-0.153775630134114,0.0760678203607245,-0.116415178211402,0.180395818495683,-0.0938029962929109,0.281009535975641,-0.0295905001614324,0.734308373939414,0.0492052377322856,0.572347446132664,0.565747028482806,1.05736064083997e-12
"MMT00023728","MMT00023728","F5",14067,"black",-0.381621063309338,5.37496322492149e-06,-0.518656178387509,1.3674958098747e-10,-0.426212105460261,2.82744438039572e-07,-0.483295505818156,3.32332634837616e-09,-0.23849102978634,0.00551967864187063,0.528604934713664,5.20718924326882e-11,0.244714746706151,0.00437605008191474,-0.182697586664434,0.0346109527147464,-0.187502396130807,0.0300491616708672,0.267729959891638,0.00176322877691054,-0.234023179733139,0.00649797073604769,0.292697909671473,0.000599237036638535,-0.0567287006299634,0.515011273437741,0.0456114324668027,0.600754065875205,-0.153175957252792,0.0772331050357387,0.126350781836074,0.145738402952852,0.163517395681158,0.0590468531175523,-0.0896743078835372,0.302818691420502,0.121008214115315,0.163688831915865,0.465900697502283,1.40439265393317e-08
"MMT00052549","MMT00052549",NA,NA,"black",-0.380483659371953,5.76271756494644e-06,-0.371848331242762,9.69704432683836e-06,-0.432370339590376,1.81888456680791e-07,-0.428858248611049,2.34171975208551e-07,-0.190113739977089,0.0277916528628954,0.924609584186133,3.49786849820423e-57,0.296268368458542,0.000509340824142891,-0.32673641702234,0.000116624442309127,-0.446719945553392,6.28612001844662e-08,0.275698684565133,0.00126294951741472,-0.127881289818008,0.140881262912402,0.403074197655798,1.37451578005921e-06,-0.000762868097045773,0.993020111507452,0.19413225176375,0.0246005996263138,-0.0708734354324979,0.41578411435265,-0.132623298106919,0.126612160473871,-0.0359088925761357,0.680402410923044,-0.0981406677814348,0.259259613483346,0.0659985471008458,0.448656067568135,0.491426578333025,1.6473553571658e-09
"MMT00020295","MMT00020295","4931409K22",231045,"black",-0.379652119167033,6.06278913798609e-06,-0.379787128037252,6.01308469206672e-06,-0.47563708895815,6.33071774110119e-09,-0.427376639561235,2.60288397990682e-07,-0.198431746750646,0.0215391243027385,0.912001869451048,6.21810011992461e-53,0.440467649154625,1.00472258499401e-07,-0.408491249230336,9.59281350583113e-07,-0.42696810495983,2.67965046883051e-07,0.284423650558419,0.000866398661792881,-0.177217425969521,0.0405145213404689,0.512446555764827,2.45956243532751e-10,-0.103716389767272,0.233035769810824,0.0988471756598692,0.255829310741571,-0.204237483264103,0.0179291726659313,-0.0917565891617958,0.291684016468243,-0.162620579989477,0.0604701530785865,-0.0216188854425484,0.804179975172773,0.0247706202646834,0.776335365073794,0.586769159354013,9.31151916806751e-14
"MMT00019176","MMT00019176","P2ry1",18441,"black",-0.37652325029663,7.32965038432271e-06,-0.362354116685358,1.68958554004252e-05,-0.473561706447673,7.51833455796574e-09,-0.452809725854263,3.94500169891144e-08,-0.155843886752769,0.0721571539267291,0.902074390251368,5.164390938071e-50,0.431505124940987,1.93621069072714e-07,-0.432716021379147,1.77393494672966e-07,-0.455131355466049,3.29506465795066e-08,0.261349957626043,0.00228691353688926,-0.191953455783223,0.0262894472198906,0.517001907437832,1.60082480414074e-10,-0.117827026114399,0.175132173068122,0.0987838321488062,0.256135583590081,-0.177609854171816,0.0400654113429935,-0.108025687757221,0.214084732307552,-0.163901420098864,0.0584458476513029,0.0134950492979457,0.877010530103987,0.0312495248716166,0.720015585906015,0.574359248836553,3.9902223313259e-13
"MMT00052718","MMT00052718","Tff1",21784,"black",-0.373845993011571,8.60848097138716e-06,-0.389205034847475,3.35542005285897e-06,-0.468644429483698,1.12477524152605e-08,-0.453067296077173,3.86724710696372e-08,-0.168062816549924,0.052249653805151,0.918173879112533,6.29187442597597e-55,0.417520124579297,5.19304754080786e-07,-0.429983529534739,2.16029062591677e-07,-0.467835823869144,1.20107662975541e-08,0.300312341759875,0.000422624416540768,-0.176703901203523,0.041108585077521,0.521988259127798,9.93104757854416e-11,-0.0662222661245958,0.447116286128945,0.0966804272789846,0.26644896984282,-0.168489699186358,0.0516459603902288,-0.100717732686041,0.246898214832845,-0.133054309063534,0.125372478426111,-0.0182652019105499,0.834080094643854,0.061226907430742,0.482197618193948,0.599944074748199,1.85360366599088e-14
"MMT00033201","MMT00033201","Acac",107476,"black",-0.373657666329724,8.70595238918818e-06,-0.344248206162363,4.64456082421768e-05,-0.422759482151303,3.60709927480032e-07,-0.366423517955976,1.33460933345554e-05,-0.209069631911936,0.0153363612458617,0.897622337863136,8.36273539066158e-49,0.295667263038973,0.000523547846874738,-0.306469541664154,0.000316427688060812,-0.395994864982121,2.17863137894981e-06,0.279980442396899,0.00105129303211975,-0.141264905373387,0.103500548602458,0.38230986773826,5.15228723535075e-06,-0.0292903184006225,0.736904410169942,0.197031331258493,0.0224981493485413,-0.0953828434772248,0.272950290715005,-0.0870491895214797,0.317249182505472,-0.0325361357319454,0.708997139275857,-0.0616974927504705,0.478830935210214,0.0682533664064582,0.433273591614402,0.492778168632514,1.46334676264249e-09
"MMT00038489","MMT00038489",NA,NA,"black",-0.373320159081197,8.88324821067516e-06,-0.350406343708318,3.31567172448386e-05,-0.423126996118844,3.5152478451055e-07,-0.379413411066374,6.15162362258518e-06,-0.187065863855375,0.0304413491892838,0.904367110876033,1.16786237537389e-50,0.283935574908214,0.000885141576196806,-0.320351198035027,0.000160949022104353,-0.460665539244567,2.13368979296955e-08,0.27271101066396,0.00143293694287456,-0.0967137588769066,0.266283367242077,0.393482563327342,2.55899417633821e-06,-0.0782824552802102,0.368612221867099,0.210045032207027,0.0148545321685369,-0.0629976684369797,0.469595490513454,-0.116344114103037,0.180663797142213,-0.0280496510203207,0.747665187285258,-0.025371168793071,0.77106060347766,0.113269341639575,0.192540148482707,0.466160401423218,1.3753020299192e-08
"MMT00069185","MMT00069185","Bicd2",76895,"black",-0.371865703342845,9.68704120991675e-06,-0.376587566476368,7.30125967115982e-06,-0.447787918502998,5.7967416660938e-08,-0.443888366213899,7.78261370253734e-08,-0.151228866673062,0.0811161411695775,0.907901790106475,1.09491141653361e-51,0.389749053138579,3.24243908089883e-06,-0.392247741056187,2.76827479245511e-06,-0.446216389705779,6.53036264692313e-08,0.297693475396895,0.00047706651130522,-0.171453457267128,0.0476118767146743,0.500568971918145,7.31868260846551e-10,-0.0964716845067198,0.267487667333385,0.142103009315427,0.101448165291877,-0.157826503065014,0.0685627912128359,-0.0853779662276931,0.326664479527499,-0.103921760422174,0.232106747113039,-0.0377135210658786,0.665283945282662,0.124073408886525,0.153198887549569,0.578145258959654,2.57639683814837e-13
"MMT00036859","MMT00036859","Plekhm1",353047,"black",-0.370470802486289,1.05220473385774e-05,-0.596234682982932,2.94185257161291e-14,-0.565163767957458,1.1283536267584e-12,-0.345896382197487,4.24685613353837e-05,-0.256035099581337,0.00282661117358257,0.565571852618821,1.07821441885301e-12,0.33439273505326,7.85091602513818e-05,-0.370863484610617,1.02803564124384e-05,-0.41373744477236,6.73025799254885e-07,-0.0787625438617963,0.365673677811083,-0.0626306998870664,0.472192247858158,0.361091840683169,1.81664471711862e-05,-0.10335762511611,0.234664940846815,0.123249343658085,0.155968054291657,0.038971845800616,0.654820799319794,-0.161172700885947,0.0628272597059738,-0.184776402821318,0.0325701366788208,0.0766533931760612,0.378691266684504,-0.0726339449469759,0.404267504911445,0.15909009076434,0.0663488718744137
"MMT00002532","MMT00002532","Onecut1",15379,"black",-0.36914943186391,1.13753196025711e-05,-0.482815884555832,3.46181327277695e-09,-0.44046791198136,1.00470297686389e-07,-0.17610189710773,0.0418142765765463,-0.347170093910963,3.96163295853513e-05,0.47942555636429,4.61170672030037e-09,0.345569776056197,4.32303534039087e-05,-0.239982437394573,0.00522368234975004,-0.211228375006015,0.0142877295264171,0.306455981013585,0.000316631640244513,-0.0785854987628843,0.3667556554235,0.464141568540518,1.61757655685961e-08,-0.189425561657701,0.0283720836330745,0.0397338914086593,0.648516548574541,-0.222238612456161,0.00985559069738905,-0.0358032646249877,0.681291339687074,-0.058404468305925,0.502654352173607,0.0402936597903718,0.643901478267574,-0.00932947536437705,0.914799270574742,0.504978442159708,4.90613811627763e-10
"MMT00007805","MMT00007805","Gast",14459,"black",-0.368415382531819,1.18771257212027e-05,-0.380925054725694,5.60919926548275e-06,-0.474670269459642,6.85960806996009e-09,-0.454837112379679,3.37135982785255e-08,-0.19813990252238,0.0217360287305526,0.927746923784577,2.34799919374162e-58,0.448713694144875,5.40224300037474e-08,-0.425792481834997,2.91280411635014e-07,-0.438319046916766,1.17786844419436e-07,0.276995635628621,0.00119505889044595,-0.190772135091274,0.0272458468544583,0.510907202921469,2.83965087495951e-10,-0.0469923504407276,0.589764394835081,0.0890728734499201,0.306086098707695,-0.196720871290558,0.0227156569833032,-0.0996189958708351,0.252117676397874,-0.159107373621484,0.0663189992400427,-0.00948428487535625,0.913390941969871,0.0369494646535314,0.671668933393487,0.592586353892204,4.60708367398031e-14
"MMT00002042","MMT00002042","Waspip",215280,"black",-0.368258899970753,1.19867663249607e-05,-0.353988825632541,2.7164945209151e-05,-0.409769705474832,8.80397804650558e-07,-0.459268955700439,2.38273279139817e-08,-0.132332969583077,0.127452512160866,0.856370696127385,1.03970553445329e-39,0.26908420359964,0.00166718423275467,-0.319227718337076,0.000170209545333007,-0.434428787949197,1.56643962399951e-07,0.175149130718825,0.0429518465658837,-0.127310464720076,0.142678211688613,0.326945434582238,0.000115387169322205,0.0787580102585739,0.36570135947288,0.143623913748976,0.097805670879338,-0.0213056721177911,0.806961214433521,-0.127372412737931,0.142482363056403,-0.0380877202280228,0.662165573096595,-0.0405166800498764,0.642066525867759,0.132528504717334,0.126886068395385,0.369777195465963,1.09621095708367e-05
"MMT00064154","MMT00064154","Qk",19317,"black",0.368258155196745,1.19872904318736e-05,0.581794089643762,1.68107570963485e-13,0.513306149992195,2.26920253583923e-10,0.210782239848509,0.0144991668873632,0.416036256460613,5.75123159587856e-07,-0.555624609668417,3.20837704957757e-12,-0.450884133434221,4.57565700076027e-08,0.258962575045793,0.00251659818624495,0.0883531995431045,0.310026115141809,-0.244626897030492,0.00439058942837696,0.16061992440672,0.0637467450685898,-0.422432408651356,3.69076523726895e-07,0.113548479020988,0.191439125981481,-0.117649762865767,0.175786754930828,0.298356010637806,0.000462713702096919,-0.0329546349165983,0.705425944465443,0.20769625135852,0.0160378168081698,-0.0730960020813938,0.401276455144108,-0.0965136895601497,0.267278430660953,-0.478316475364342,5.06191780499176e-09
"MMT00064714","MMT00064714","1700011F14Rik",75645,"black",-0.366613726076509,1.31987444414212e-05,-0.382546694718734,5.07776437174784e-06,-0.495248774119837,1.17689671004814e-09,-0.455402024318277,3.22634614457048e-08,-0.201348909210035,0.0196538476575112,0.909791286861294,2.96952412923572e-52,0.45041970302833,4.74163448199889e-08,-0.405799218710322,1.14793023526782e-06,-0.40382858413079,1.30785883259705e-06,0.231696772668011,0.00706606609528985,-0.210354506224854,0.0147044390451969,0.487461046162853,2.32502067032026e-09,-0.0733869211518907,0.399399996027003,0.112639348087854,0.195041974920133,-0.208792212578669,0.0154758616001641,-0.115358273953279,0.184411540107695,-0.162164131096475,0.0612052886581123,-0.0139559579101701,0.872844712321569,0.0088257381070783,0.919383662404644,0.550948334988795,5.29119298900951e-12
"MMT00048204","MMT00048204","A630084M22Rik",320982,"black",-0.364247319111017,1.51461198372881e-05,-0.378902835229812,6.34578312848319e-06,-0.47100883275256,9.27450190177836e-09,-0.455908195131864,3.10150781655689e-08,-0.188656518269493,0.0290329027964315,0.905429177489356,5.79115321940015e-51,0.363630674945668,1.56963568715782e-05,-0.344893355435875,4.48490007289346e-05,-0.424313855791843,3.23361765048031e-07,0.272863561457482,0.00142377593028459,-0.154216553823846,0.0752200955325499,0.430573004566917,2.070689328349e-07,-0.02303972366553,0.791594599249318,0.128179081954137,0.139950671229296,-0.143087309563992,0.0990788319594559,-0.107997148990977,0.214206510413137,-0.0799926303733856,0.35821072728014,-0.0475782875280366,0.585129214086945,0.113284847027304,0.192478868986043,0.532160751350346,3.65931223737271e-11
"MMT00055423","MMT00055423",NA,235497,"black",-0.363492816935112,1.58219187945379e-05,-0.350503517623191,3.29789856334253e-05,-0.444267741698012,7.5639492144647e-08,-0.435825241520242,1.41464061715025e-07,-0.14058904482244,0.105179270842756,0.892120949990765,2.1981432697306e-47,0.450290017466573,4.78900204460543e-08,-0.471990567786934,8.55694790739666e-09,-0.472283968956514,8.3530650599604e-09,0.274504485796041,0.00132855518447395,-0.187745871708074,0.0298322903017436,0.57741885813582,2.80319462133882e-13,-0.132277261867494,0.127614246703004,0.0841537243480485,0.333674283419815,-0.19094481523678,0.0271042189323389,-0.102570543671086,0.238267017031638,-0.193814398178037,0.0248410332174498,0.0116923442437233,0.893335190766764,0.00298524107717554,0.972691360367974,0.607860022026559,6.77887094377376e-15
